date,serial_number,model,failure,smart_5_raw,smart_187_raw,smart_188_raw,smart_197_raw,smart_198_raw,smart_199_raw
2016-01-10,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GYZ2,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GZ0A,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GZ0D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GZ1D,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300GZ1N,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZ1N,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZ1N,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZ1N,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZ1N,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZ1N,ST4000DM000,1,0,0.0,0.0,0,0,0
2016-01-01,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-02,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-03,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-04,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-05,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-06,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-07,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-08,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-09,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-10,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-11,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-12,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-13,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-14,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-15,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-16,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-17,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-18,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-19,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-20,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-21,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-01,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-02,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-03,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-04,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-05,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-06,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-07,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-08,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-09,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-04-10,Z300GZ51,ST4000DM000,0,0,2.0,0.0,0,0,0
2016-01-01,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GZBE,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GZCF,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GZDA,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GZDN,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300GZE7,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-01,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-02,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-03,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-04,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-05,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-06,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-07,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-08,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-09,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-10,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-11,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-12,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-13,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-14,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-15,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-16,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-17,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-18,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-19,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-20,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-01-21,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-01,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-02,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-03,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-04,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-05,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-06,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-07,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-08,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-09,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
2016-04-10,Z300H362,ST4000DM000,0,0,0.0,0.0,0,0,0
